date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020-06-17 17:20:00,982.6,24.39,299.04,12.83,48.49,30.59,14.83,15.76,9.44,15.1,1143.86,3.73,5.66,43.78,35.15,405.2
2020-06-17 17:30:00,982.64,24.3,298.94,12.68,48.28,30.43,14.69,15.74,9.35,14.95,1144.32,2.94,4.49,80.0,35.0,404.8
2020-06-17 17:40:00,982.6,24.3,298.95,12.14,46.58,30.43,14.17,16.26,9.02,14.42,1144.5,3.16,5.63,74.97,34.75,405.4
2020-06-17 17:50:00,982.59,24.25,298.9,11.96,46.18,30.34,14.01,16.33,8.92,14.26,1144.76,3.36,5.47,69.91,34.51,405.2
2020-06-17 18:00:00,982.55,24.23,298.88,12.03,46.44,30.3,14.07,16.23,8.96,14.32,1144.76,3.44,5.84,73.43,34.28,405.2
2020-06-17 18:10:00,982.53,24.16,298.81,11.69,45.59,30.17,13.76,16.42,8.76,14.0,1145.14,3.7,4.58,64.08,34.06,404.8
2020-06-17 18:20:00,982.51,24.06,298.71,11.69,45.87,29.99,13.76,16.24,8.76,14.0,1145.51,2.84,4.24,69.84,33.86,404.7
2020-06-17 18:30:00,982.55,24.04,298.69,12.07,47.1,29.96,14.11,15.85,8.98,14.36,1145.47,1.98,3.21,62.15,33.68,405.2
2020-06-17 18:40:00,982.56,24.17,298.82,12.07,46.73,30.19,14.11,16.08,8.98,14.36,1144.98,2.87,4.08,66.02,33.57,405.2
2020-06-17 18:50:00,982.6,23.99,298.64,12.29,47.93,29.87,14.32,15.55,9.11,14.57,1145.63,2.21,3.86,61.24,33.55,405.8
2020-06-17 19:00:00,982.69,23.78,298.42,12.47,49.12,29.49,14.49,15.01,9.22,14.74,1146.47,2.31,3.38,56.31,33.5,406.6
2020-06-17 19:10:00,982.7,23.64,298.28,12.6,49.96,29.25,14.61,14.64,9.3,14.87,1146.97,1.84,2.66,53.51,33.4,407.4
2020-06-17 19:20:00,982.72,23.51,298.14,12.81,51.05,29.02,14.81,14.2,9.43,15.07,1147.41,1.63,2.27,49.48,33.27,408.6
2020-06-17 19:30:00,982.76,23.42,298.05,12.92,51.71,28.86,14.92,13.94,9.5,15.19,1147.75,1.47,2.06,55.18,33.13,410.1
2020-06-17 19:40:00,982.79,23.32,297.95,12.89,51.89,28.69,14.89,13.8,9.48,15.15,1148.19,1.76,2.6,51.27,32.97,410.0
2020-06-17 19:50:00,982.84,23.14,297.76,13.04,52.99,28.38,15.04,13.34,9.57,15.3,1148.88,1.32,1.88,57.61,32.81,411.3
2020-06-17 20:00:00,982.91,22.96,297.57,13.11,53.82,28.07,15.11,12.96,9.62,15.37,1149.63,1.32,1.64,48.47,32.64,412.6
2020-06-17 20:10:00,982.95,22.69,297.3,13.11,54.71,27.62,15.11,12.51,9.62,15.37,1150.73,1.18,1.73,25.39,32.47,414.1
2020-06-17 20:20:00,982.92,22.73,297.34,12.96,54.02,27.68,14.95,12.73,9.52,15.21,1150.6,1.58,2.21,4.92,32.33,413.2
2020-06-17 20:30:00,982.91,22.8,297.41,12.79,53.21,27.8,14.79,13.01,9.41,15.05,1150.39,1.44,1.95,11.75,32.18,413.1
2020-06-17 20:40:00,982.94,22.58,297.19,13.22,55.46,27.43,15.21,12.22,9.68,15.48,1151.1,0.62,1.33,20.23,32.02,418.1
2020-06-17 20:50:00,982.97,22.04,296.64,13.3,57.62,26.55,15.3,11.25,9.74,15.56,1153.2,0.33,0.71,240.3,31.87,420.1
2020-06-17 21:00:00,983.02,21.98,296.58,13.32,57.9,26.45,15.31,11.14,9.75,15.58,1153.49,0.54,0.98,43.51,31.73,419.2
2020-06-17 21:10:00,983.16,21.51,296.09,13.39,59.86,25.7,15.38,10.32,9.79,15.65,1155.46,0.41,1.06,304.1,31.6,420.9
2020-06-17 21:20:00,983.23,21.32,295.9,13.61,61.43,25.4,15.61,9.8,9.93,15.87,1156.19,0.35,0.67,20.46,31.45,424.4
2020-06-17 21:30:00,983.28,21.09,295.66,13.34,61.24,25.05,15.34,9.71,9.76,15.6,1157.27,0.36,0.81,288.6,31.29,420.4
2020-06-17 21:40:00,983.3,20.99,295.56,13.48,62.16,24.89,15.47,9.42,9.85,15.74,1157.63,0.29,0.57,353.7,31.13,422.3
2020-06-17 21:50:00,983.28,20.96,295.53,13.84,63.76,24.85,15.84,9.01,10.08,16.11,1157.56,0.38,0.79,59.4,30.97,430.4
2020-06-17 22:00:00,983.27,20.49,295.06,14.25,67.42,24.14,16.28,7.86,10.36,16.55,1159.2,0.82,1.08,51.75,30.82,439.0
2020-06-17 22:10:00,983.27,20.16,294.73,14.41,69.51,23.65,16.44,7.21,10.47,16.72,1160.43,0.46,0.61,75.34,30.66,443.7
2020-06-17 22:20:00,983.29,19.98,294.55,14.46,70.52,23.39,16.5,6.9,10.5,16.78,1161.15,0.35,0.59,94.4,30.5,449.4
2020-06-17 22:30:00,983.3,19.86,294.42,14.53,71.34,23.22,16.56,6.65,10.54,16.84,1161.6,0.35,0.58,138.0,30.35,453.0
2020-06-17 22:40:00,983.24,19.7,294.27,14.53,72.09,22.99,16.57,6.42,10.55,16.85,1162.16,0.22,0.38,33.93,30.21,454.1
2020-06-17 22:50:00,983.18,19.56,294.13,14.66,73.29,22.79,16.7,6.09,10.63,16.99,1162.59,0.52,0.81,56.69,30.09,456.7
2020-06-17 23:00:00,983.15,19.21,293.78,14.62,74.75,22.3,16.67,5.63,10.61,16.95,1163.96,0.56,1.01,73.71,29.97,461.1
2020-06-17 23:10:00,983.18,18.95,293.52,14.47,75.2,21.94,16.5,5.44,10.5,16.78,1165.11,0.36,0.8,15.14,29.82,457.2
2020-06-17 23:20:00,983.25,18.91,293.47,14.55,75.78,21.89,16.58,5.3,10.56,16.87,1165.31,0.87,1.68,194.7,29.65,461.6
2020-06-17 23:30:00,983.24,18.62,293.18,14.72,78.03,21.49,16.77,4.72,10.68,17.06,1166.37,0.85,1.55,204.9,29.49,470.2
2020-06-17 23:40:00,983.24,18.53,293.09,14.94,79.61,21.37,17.01,4.36,10.83,17.3,1166.62,0.52,0.92,215.1,29.33,473.9
2020-06-17 23:50:00,983.21,18.51,293.08,14.91,79.57,21.34,16.98,4.36,10.81,17.27,1166.68,0.44,0.82,158.5,29.19,478.6
2020-06-18 00:00:00,983.16,18.29,292.86,15.0,81.1,21.05,17.07,3.98,10.87,17.37,1167.46,0.95,1.5,200.0,29.06,478.0
2020-06-18 00:10:00,983.12,18.14,292.71,15.0,81.9,20.85,17.08,3.77,10.88,17.37,1168.01,0.9,1.71,218.8,28.9,472.0
2020-06-18 00:20:00,983.1,18.15,292.72,14.95,81.6,20.87,17.03,3.84,10.84,17.32,1167.97,0.17,0.32,15.7,28.72,473.8
2020-06-18 00:30:00,983.09,18.14,292.71,14.93,81.5,20.85,17.0,3.86,10.82,17.29,1168.02,0.16,0.29,5.72,28.54,473.7
2020-06-18 00:40:00,983.11,18.12,292.69,14.77,80.8,20.83,16.83,4.0,10.72,17.12,1168.19,0.32,0.54,198.0,28.39,464.5
2020-06-18 00:50:00,983.13,17.89,292.46,15.06,83.5,20.53,17.14,3.39,10.92,17.44,1169.0,0.62,0.98,72.41,28.25,478.2
2020-06-18 01:00:00,983.08,17.7,292.27,14.98,84.1,20.29,17.06,3.23,10.87,17.35,1169.74,0.48,0.98,182.7,28.12,482.3
2020-06-18 01:10:00,983.06,17.52,292.09,14.68,83.4,20.06,16.73,3.33,10.65,17.01,1170.59,0.96,1.27,214.3,28.01,473.0
2020-06-18 01:20:00,983.07,17.41,291.98,14.77,84.5,19.92,16.83,3.09,10.72,17.12,1171.0,0.79,1.14,234.9,27.9,476.9
2020-06-18 01:30:00,983.04,17.42,292.0,14.91,85.2,19.93,16.98,2.95,10.81,17.27,1170.86,0.89,1.62,204.7,27.79,479.0
2020-06-18 01:40:00,983.05,17.27,291.84,14.34,82.9,19.74,16.37,3.38,10.42,16.65,1171.75,1.76,2.21,218.1,27.69,460.2
2020-06-18 01:50:00,983.02,17.44,292.02,14.65,83.7,19.95,16.7,3.25,10.64,16.99,1170.88,1.37,1.99,223.6,27.58,469.1
2020-06-18 02:00:00,983.0,17.45,292.03,14.78,84.3,19.97,16.83,3.13,10.72,17.12,1170.75,1.0,1.36,203.4,27.47,473.8
2020-06-18 02:10:00,983.09,17.24,291.81,14.86,85.9,19.7,16.93,2.78,10.78,17.22,1171.67,1.55,3.3,241.8,27.4,482.4
2020-06-18 02:20:00,983.08,17.21,291.78,14.92,86.4,19.67,16.99,2.67,10.82,17.28,1171.75,1.12,1.99,31.25,27.33,480.9
2020-06-18 02:30:00,983.0,17.27,291.85,15.23,87.8,19.74,17.33,2.41,11.04,17.63,1171.25,1.29,2.1,176.5,27.25,502.8
2020-06-18 02:40:00,982.97,17.04,291.62,15.27,89.3,19.46,17.37,2.08,11.07,17.68,1172.13,0.54,1.07,10.24,27.18,508.2
2020-06-18 02:50:00,982.95,17.0,291.58,15.47,90.7,19.41,17.6,1.8,11.21,17.91,1172.16,0.89,1.42,137.0,27.14,518.8
2020-06-18 03:00:00,982.96,17.02,291.6,15.61,91.4,19.43,17.76,1.67,11.32,18.07,1172.02,0.72,1.54,83.3,27.13,522.3
2020-06-18 03:10:00,983.03,17.03,291.6,15.6,91.3,19.44,17.75,1.69,11.31,18.06,1172.07,0.93,1.68,179.5,27.11,521.2
2020-06-18 03:20:00,983.03,17.01,291.58,15.6,91.4,19.42,17.75,1.67,11.31,18.06,1172.15,0.58,1.0,156.4,27.1,523.1
2020-06-18 03:30:00,983.06,17.06,291.63,15.68,91.6,19.48,17.84,1.64,11.37,18.15,1171.94,0.68,1.71,117.7,27.09,524.2
2020-06-18 03:40:00,983.12,17.06,291.63,15.65,91.4,19.48,17.81,1.68,11.34,18.11,1172.03,0.92,2.09,153.9,27.09,522.2
2020-06-18 03:50:00,983.13,17.05,291.62,15.72,91.9,19.47,17.89,1.58,11.4,18.2,1172.04,0.73,1.23,54.28,27.09,519.4
2020-06-18 04:00:00,983.12,17.2,291.77,15.56,90.1,19.65,17.71,1.95,11.28,18.01,1171.51,0.76,2.18,68.11,27.08,508.1
2020-06-18 04:10:00,983.25,17.15,291.71,15.64,90.8,19.59,17.79,1.8,11.33,18.09,1171.83,0.74,2.07,202.6,27.05,514.3
2020-06-18 04:20:00,983.29,17.17,291.72,15.6,90.5,19.62,17.75,1.86,11.31,18.06,1171.81,0.4,0.95,281.5,27.02,510.3
2020-06-18 04:30:00,983.31,17.16,291.71,15.61,90.6,19.6,17.76,1.84,11.31,18.06,1171.87,0.84,1.52,190.7,26.99,515.5
2020-06-18 04:40:00,983.36,17.17,291.72,15.46,89.7,19.62,17.6,2.02,11.21,17.89,1171.97,0.77,1.33,226.6,26.98,504.6
2020-06-18 04:50:00,983.37,17.2,291.75,15.05,87.2,19.65,17.14,2.52,10.91,17.43,1172.07,1.28,1.68,227.8,26.98,465.2
2020-06-18 05:00:00,983.38,17.19,291.74,15.01,87.0,19.64,17.09,2.55,10.88,17.38,1172.14,0.89,1.43,207.8,26.98,458.4
2020-06-18 05:10:00,983.41,17.21,291.75,15.1,87.4,19.67,17.19,2.48,10.94,17.48,1172.05,0.7,1.26,212.1,26.99,460.4
2020-06-18 05:20:00,983.48,17.32,291.86,15.1,86.8,19.8,17.19,2.61,10.94,17.48,1171.69,0.45,1.12,272.9,27.02,451.4
2020-06-18 05:30:00,983.61,17.34,291.87,15.03,86.3,19.83,17.11,2.72,10.89,17.4,1171.8,0.64,0.88,269.8,27.06,444.9
2020-06-18 05:40:00,983.71,17.35,291.87,15.02,86.2,19.84,17.1,2.74,10.89,17.39,1171.89,0.81,1.15,213.9,27.11,442.6
2020-06-18 05:50:00,983.85,17.38,291.89,15.12,86.6,19.88,17.22,2.66,10.96,17.5,1171.88,0.52,1.01,263.8,27.15,443.7
2020-06-18 06:00:00,983.92,17.39,291.89,15.19,86.9,19.89,17.29,2.61,11.0,17.57,1171.89,0.45,0.87,284.8,27.2,443.6
2020-06-18 06:10:00,983.98,17.42,291.92,14.98,85.6,19.93,17.06,2.87,10.86,17.34,1171.95,0.55,1.22,254.3,27.26,438.4
2020-06-18 06:20:00,984.1,17.34,291.82,15.19,87.2,19.83,17.29,2.54,11.0,17.57,1172.31,0.59,1.01,226.1,27.31,439.7
2020-06-18 06:30:00,984.17,17.01,291.49,15.48,90.7,19.42,17.61,1.81,11.21,17.9,1173.58,0.46,0.79,245.2,27.34,439.3
2020-06-18 06:40:00,984.2,16.72,291.19,15.6,93.1,19.07,17.75,1.32,11.29,18.03,1174.73,0.71,1.12,198.0,27.32,439.2
2020-06-18 06:50:00,984.19,16.49,290.96,15.74,95.3,18.79,17.91,0.88,11.39,18.19,1175.58,0.55,0.86,245.5,27.25,441.0
2020-06-18 07:00:00,984.23,16.38,290.85,15.74,96.0,18.66,17.91,0.75,11.4,18.2,1176.07,0.7,0.88,239.8,27.16,441.0
2020-06-18 07:10:00,984.33,16.32,290.78,15.68,96.0,18.59,17.84,0.74,11.35,18.13,1176.47,0.89,0.98,230.5,27.05,440.0
2020-06-18 07:20:00,984.38,16.29,290.75,15.67,96.1,18.55,17.83,0.72,11.34,18.11,1176.66,0.79,0.98,240.0,26.96,438.6
2020-06-18 07:30:00,984.42,16.26,290.71,15.78,97.0,18.51,17.96,0.56,11.43,18.24,1176.77,0.76,0.92,245.5,26.88,439.2
2020-06-18 07:40:00,984.51,16.25,290.7,15.84,97.4,18.5,18.02,0.48,11.47,18.31,1176.89,0.62,0.88,241.8,26.82,440.0
2020-06-18 07:50:00,984.53,16.28,290.72,15.92,97.7,18.54,18.11,0.43,11.52,18.4,1176.75,0.82,1.17,249.2,26.76,439.7
2020-06-18 08:00:00,984.54,16.27,290.71,16.05,98.6,18.53,18.27,0.26,11.62,18.55,1176.73,1.28,1.67,245.2,26.71,441.0
2020-06-18 08:10:00,984.56,16.27,290.71,16.25,99.9,18.53,18.51,0.02,11.78,18.8,1176.64,0.85,1.78,216.7,26.65,441.6
2020-06-18 08:20:00,984.53,16.32,290.76,16.19,99.2,18.59,18.44,0.15,11.73,18.73,1176.44,1.36,2.87,246.1,26.57,437.1
2020-06-18 08:30:00,984.45,16.27,290.72,16.13,99.1,18.53,18.36,0.17,11.68,18.65,1176.58,1.98,3.16,250.0,26.48,433.0
2020-06-18 08:40:00,984.39,16.24,290.7,16.05,98.8,18.49,18.27,0.22,11.63,18.56,1176.67,2.33,3.78,231.9,26.34,429.2
2020-06-18 08:50:00,984.52,16.3,290.74,16.02,98.2,18.56,18.23,0.33,11.6,18.51,1176.6,1.21,2.85,40.89,26.18,427.7
2020-06-18 09:00:00,984.6,16.4,290.84,16.15,98.4,18.68,18.38,0.3,11.69,18.67,1176.22,1.1,2.25,49.3,26.03,428.5
2020-06-18 09:10:00,984.77,16.51,290.93,16.08,97.3,18.81,18.3,0.51,11.64,18.59,1176.01,0.71,2.09,151.8,25.89,426.5
2020-06-18 09:20:00,984.93,16.52,290.93,15.98,96.6,18.82,18.18,0.64,11.56,18.46,1176.22,0.85,2.02,226.9,25.78,425.5
2020-06-18 09:30:00,985.0,16.47,290.87,16.04,97.3,18.76,18.26,0.51,11.61,18.54,1176.47,0.95,2.18,218.3,25.73,425.3
2020-06-18 09:40:00,985.07,16.23,290.63,15.69,96.6,18.48,17.85,0.63,11.35,18.12,1177.72,1.95,4.03,241.7,25.68,422.8
2020-06-18 09:50:00,985.23,15.88,290.26,15.34,96.6,18.07,17.46,0.61,11.1,17.72,1179.52,2.61,4.51,241.7,25.58,420.3
2020-06-18 10:00:00,985.25,15.55,289.93,15.17,97.6,17.69,17.27,0.42,10.97,17.53,1180.98,2.19,3.98,233.7,25.43,419.0
2020-06-18 10:10:00,985.44,15.54,289.9,15.3,98.5,17.68,17.42,0.27,11.07,17.67,1181.18,0.96,2.5,253.8,25.26,419.7
2020-06-18 10:20:00,985.32,15.76,290.13,15.35,97.4,17.93,17.47,0.47,11.1,17.73,1180.11,1.28,2.81,208.0,25.12,420.2
2020-06-18 10:30:00,985.42,15.79,290.16,15.43,97.7,17.97,17.55,0.41,11.16,17.81,1180.07,1.52,2.93,194.0,25.03,419.8
2020-06-18 10:40:00,985.51,15.82,290.18,15.15,95.8,18.0,17.25,0.76,10.96,17.5,1180.2,1.2,2.65,274.1,24.96,417.0
2020-06-18 10:50:00,985.44,15.86,290.22,15.21,95.9,18.05,17.31,0.74,11.0,17.56,1179.92,1.54,2.78,272.0,24.91,415.9
2020-06-18 11:00:00,985.53,15.89,290.25,15.48,97.4,18.08,17.61,0.47,11.19,17.87,1179.77,0.98,2.18,217.6,24.88,416.2
2020-06-18 11:10:00,985.78,16.05,290.39,15.45,96.2,18.27,17.57,0.69,11.16,17.83,1179.43,1.03,1.77,38.33,24.89,416.8
2020-06-18 11:20:00,985.87,15.97,290.3,15.45,96.7,18.18,17.58,0.6,11.16,17.83,1179.87,0.93,1.54,84.4,24.93,416.5
2020-06-18 11:30:00,985.98,15.95,290.27,15.63,98.0,18.15,17.79,0.36,11.3,18.04,1179.98,1.1,1.77,131.3,24.94,418.9
2020-06-18 11:40:00,985.97,15.82,290.14,15.38,97.2,18.0,17.5,0.5,11.11,17.75,1180.64,0.97,1.63,78.98,24.96,417.6
2020-06-18 11:50:00,985.96,15.85,290.17,15.44,97.4,18.04,17.57,0.47,11.16,17.82,1180.47,1.11,2.47,293.6,24.96,416.7
2020-06-18 12:00:00,985.89,15.84,290.17,15.43,97.4,18.02,17.56,0.47,11.15,17.81,1180.43,0.93,2.02,274.2,24.96,414.6
2020-06-18 12:10:00,985.94,15.85,290.17,15.5,97.8,18.04,17.64,0.4,11.2,17.89,1180.41,1.09,3.0,197.5,24.93,413.2
2020-06-18 12:20:00,986.03,15.97,290.29,15.43,96.6,18.18,17.56,0.62,11.15,17.81,1180.07,1.34,2.97,253.1,24.94,413.4
2020-06-18 12:30:00,986.06,15.93,290.24,15.34,96.3,18.13,17.46,0.67,11.09,17.7,1180.31,1.33,2.62,247.6,24.96,412.6
2020-06-18 12:40:00,986.04,15.99,290.3,15.35,96.0,18.2,17.47,0.73,11.09,17.72,1180.04,1.97,3.71,242.8,24.98,412.3
2020-06-18 12:50:00,986.1,16.07,290.38,15.46,96.2,18.29,17.6,0.7,11.17,17.84,1179.73,1.68,3.38,5.05,25.03,411.9
2020-06-18 13:00:00,986.12,16.33,290.64,15.59,95.4,18.6,17.74,0.86,11.27,17.99,1178.63,1.22,2.85,189.7,25.07,412.2
2020-06-18 13:10:00,986.19,16.39,290.69,15.47,94.3,18.67,17.6,1.06,11.18,17.85,1178.53,2.13,4.19,234.3,25.14,411.1
2020-06-18 13:20:00,986.26,16.39,290.69,15.51,94.5,18.67,17.64,1.03,11.2,17.89,1178.59,1.25,2.69,240.5,25.24,411.2
2020-06-18 13:30:00,986.26,16.35,290.65,15.47,94.5,18.62,17.6,1.02,11.17,17.84,1178.78,1.6,3.1,257.7,25.35,411.3
2020-06-18 13:40:00,986.24,16.26,290.56,15.61,95.9,18.51,17.76,0.76,11.27,18.0,1179.05,0.92,1.71,230.4,25.45,411.3
2020-06-18 13:50:00,986.22,16.3,290.6,15.65,95.9,18.56,17.8,0.76,11.3,18.05,1178.84,0.82,2.97,164.5,25.53,412.3
2020-06-18 14:00:00,986.19,16.27,290.57,15.5,95.2,18.53,17.64,0.89,11.2,17.88,1179.0,0.99,2.12,213.2,25.58,412.6
2020-06-18 14:10:00,986.22,16.29,290.59,15.47,94.9,18.55,17.6,0.95,11.18,17.85,1178.97,1.56,3.0,234.8,25.62,412.0
2020-06-18 14:20:00,986.19,16.33,290.63,15.56,95.2,18.6,17.71,0.89,11.24,17.95,1178.73,0.96,1.72,206.3,25.69,412.3
2020-06-18 14:30:00,986.11,16.36,290.67,15.52,94.8,18.63,17.66,0.97,11.22,17.91,1178.53,1.3,2.9,244.2,25.79,412.0
2020-06-18 14:40:00,986.07,16.34,290.65,15.54,95.0,18.61,17.68,0.93,11.23,17.93,1178.55,1.48,3.19,241.7,25.91,411.4
2020-06-18 14:50:00,986.08,16.33,290.64,15.53,95.0,18.6,17.67,0.93,11.22,17.92,1178.61,1.43,3.42,217.6,26.03,411.6
2020-06-18 15:00:00,986.17,16.36,290.67,15.52,94.8,18.63,17.66,0.97,11.22,17.91,1178.6,0.98,2.78,254.0,26.11,411.8
2020-06-18 15:10:00,986.27,16.44,290.74,15.51,94.2,18.73,17.64,1.09,11.2,17.89,1178.4,0.75,1.67,84.9,26.16,412.6
2020-06-18 15:20:00,986.33,16.39,290.68,15.67,95.5,18.67,17.83,0.84,11.32,18.08,1178.59,1.19,1.77,50.67,26.21,413.0
2020-06-18 15:30:00,986.36,16.42,290.71,15.73,95.7,18.7,17.9,0.8,11.37,18.15,1178.48,0.75,1.53,68.76,26.24,413.4
2020-06-18 15:40:00,986.39,16.62,290.91,15.87,95.3,18.94,18.05,0.89,11.46,18.3,1177.63,0.41,1.08,346.4,26.26,413.8
2020-06-18 15:50:00,986.38,16.6,290.89,16.02,96.4,18.92,18.24,0.68,11.58,18.49,1177.61,0.56,0.98,346.0,26.31,414.8
2020-06-18 16:00:00,986.39,16.57,290.86,15.9,95.8,18.88,18.09,0.79,11.49,18.34,1177.81,0.31,0.73,290.3,26.39,413.9
2020-06-18 16:10:00,986.38,16.55,290.84,15.91,96.0,18.86,18.11,0.75,11.5,18.36,1177.88,0.65,1.14,300.9,26.47,413.1
2020-06-18 16:20:00,986.35,16.52,290.81,16.07,97.2,18.82,18.3,0.53,11.62,18.55,1177.88,0.73,1.14,257.0,26.56,411.6
2020-06-18 16:30:00,986.35,16.46,290.75,16.01,97.2,18.75,18.23,0.53,11.58,18.48,1178.15,0.67,1.42,246.9,26.61,411.7
2020-06-18 16:40:00,986.3,16.45,290.74,16.05,97.5,18.74,18.27,0.47,11.6,18.53,1178.11,0.51,1.49,261.5,26.65,412.0
2020-06-18 16:50:00,986.21,16.4,290.7,15.99,97.4,18.68,18.2,0.49,11.56,18.45,1178.24,1.05,1.77,249.6,26.66,412.1
2020-06-18 17:00:00,986.14,16.33,290.64,16.06,98.3,18.6,18.28,0.32,11.61,18.54,1178.4,0.57,1.03,239.9,26.65,412.9
2020-06-18 17:10:00,986.11,16.36,290.67,16.11,98.4,18.63,18.34,0.3,11.65,18.59,1178.22,0.54,1.01,211.2,26.6,413.5
2020-06-18 17:20:00,986.03,16.51,290.83,16.34,98.9,18.81,18.61,0.21,11.82,18.87,1177.39,0.43,0.89,219.2,26.57,415.3
2020-06-18 17:30:00,985.98,16.56,290.88,16.18,97.6,18.87,18.42,0.45,11.7,18.68,1177.21,0.39,0.82,246.2,26.54,414.0
2020-06-18 17:40:00,985.88,16.53,290.86,16.04,96.9,18.84,18.25,0.58,11.6,18.51,1177.29,0.91,2.23,265.5,26.54,413.0
2020-06-18 17:50:00,985.94,16.4,290.73,15.73,95.8,18.68,17.9,0.78,11.37,18.15,1178.05,1.9,3.68,250.4,26.54,414.8
2020-06-18 18:00:00,986.17,16.2,290.5,15.4,95.0,18.44,17.52,0.92,11.13,17.77,1179.32,2.1,3.98,239.1,26.49,416.6
2020-06-18 18:10:00,986.29,15.91,290.2,15.06,94.7,18.11,17.15,0.96,10.88,17.38,1180.81,1.98,2.99,249.8,26.39,417.0
2020-06-18 18:20:00,986.41,15.75,290.03,15.02,95.4,17.92,17.1,0.82,10.85,17.33,1181.64,1.6,3.52,249.9,26.24,416.5
2020-06-18 18:30:00,986.51,15.66,289.93,14.98,95.7,17.82,17.05,0.77,10.82,17.29,1182.14,2.12,3.37,248.6,26.09,417.0
2020-06-18 18:40:00,986.55,15.58,289.85,14.99,96.3,17.73,17.07,0.66,10.83,17.3,1182.51,1.63,3.22,255.5,25.94,417.7
2020-06-18 18:50:00,986.5,15.57,289.84,14.97,96.2,17.72,17.04,0.67,10.82,17.28,1182.51,1.12,1.99,253.6,25.77,417.6
2020-06-18 19:00:00,986.47,15.58,289.86,15.22,97.7,17.73,17.32,0.41,10.99,17.56,1182.3,1.18,1.96,236.4,25.62,418.8
2020-06-18 19:10:00,986.45,15.59,289.87,15.32,98.3,17.74,17.44,0.3,11.07,17.68,1182.18,0.93,2.22,248.7,25.51,419.9
2020-06-18 19:20:00,986.46,15.65,289.93,15.06,96.3,17.81,17.15,0.66,10.88,17.38,1182.08,0.7,1.7,262.0,25.44,418.9
2020-06-18 19:30:00,986.43,15.6,289.88,14.75,94.7,17.75,16.81,0.94,10.67,17.04,1182.4,0.83,1.81,249.9,25.4,417.7
2020-06-18 19:40:00,986.5,15.49,289.76,14.87,96.1,17.62,16.94,0.69,10.75,17.17,1182.88,1.11,2.25,229.0,25.37,419.2
2020-06-18 19:50:00,986.52,15.42,289.69,14.99,97.3,17.55,17.07,0.47,10.83,17.31,1183.13,0.76,1.36,241.6,25.34,420.7
2020-06-18 20:00:00,986.57,15.28,289.55,14.68,96.2,17.39,16.73,0.66,10.61,16.96,1183.92,0.62,1.05,244.0,25.31,419.2
2020-06-18 20:10:00,986.67,15.2,289.46,14.63,96.4,17.3,16.68,0.62,10.58,16.9,1184.4,0.48,0.93,224.8,25.28,420.1
2020-06-18 20:20:00,986.67,15.14,289.4,14.49,95.9,17.23,16.53,0.71,10.48,16.75,1184.71,0.42,0.9,268.2,25.25,419.3
2020-06-18 20:30:00,986.61,15.0,289.26,14.3,95.6,17.08,16.33,0.75,10.36,16.55,1185.3,0.25,0.46,276.5,25.21,418.4
2020-06-18 20:40:00,986.76,14.99,289.24,14.03,94.0,17.07,16.04,1.02,10.18,16.26,1185.66,0.41,0.98,32.58,25.14,417.7
2020-06-18 20:50:00,986.98,14.91,289.14,14.05,94.6,16.98,16.06,0.92,10.19,16.27,1186.24,1.07,1.73,227.5,25.07,419.7
2020-06-18 21:00:00,987.0,14.73,288.96,13.94,95.0,16.78,15.94,0.84,10.11,16.15,1187.06,0.75,1.17,298.2,24.98,419.1
2020-06-18 21:10:00,986.97,14.79,289.02,13.27,90.6,16.85,15.26,1.58,9.68,15.47,1187.09,0.95,2.09,275.4,24.87,416.4
2020-06-18 21:20:00,987.1,14.38,288.6,13.75,96.0,16.41,15.75,0.66,9.99,15.96,1188.72,1.57,1.99,235.1,24.75,423.4
2020-06-18 21:30:00,987.22,14.07,288.28,13.31,95.2,16.08,15.31,0.77,9.7,15.51,1190.35,1.68,2.41,246.4,24.61,420.5
2020-06-18 21:40:00,987.14,14.21,288.43,12.95,92.1,16.23,14.95,1.28,9.47,15.14,1189.84,1.71,2.3,239.2,24.46,418.1
2020-06-18 21:50:00,987.09,14.11,288.33,13.03,93.2,16.12,15.03,1.1,9.52,15.22,1190.16,1.12,1.73,248.5,24.31,419.7
2020-06-18 22:00:00,987.15,13.98,288.19,13.1,94.4,15.99,15.09,0.9,9.57,15.29,1190.74,0.72,1.36,228.7,24.18,421.1
2020-06-18 22:10:00,987.31,14.0,288.2,13.05,94.0,16.01,15.05,0.96,9.54,15.24,1190.87,0.75,1.11,244.3,24.08,421.8
2020-06-18 22:20:00,987.3,13.99,288.19,13.06,94.1,16.0,15.05,0.94,9.54,15.25,1190.9,0.51,1.45,324.1,23.99,422.2
2020-06-18 22:30:00,987.39,13.99,288.18,13.02,93.9,16.0,15.02,0.98,9.52,15.21,1191.02,2.09,2.65,240.0,23.89,424.0
2020-06-18 22:40:00,987.34,13.92,288.12,12.89,93.5,15.93,14.89,1.04,9.43,15.08,1191.31,1.37,2.1,236.1,23.78,425.3
